Box Number,Sample Type,Species,Reagent,SampleID,Date Stockage,Notes,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ471,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ472,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ473,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ474,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ475,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ476,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ477,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ479,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ480,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ481,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ482,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ483,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ484,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ485,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ486,8/28/19,,,,,,,,
RM-RNA-BLD-4,Whole Blood,Rousettus madagascariensis,RNA-protect,MIZ487,8/28/19,,,,,,,,
ED-WP-4,Wing Punch,Eidolon dupreanum,raw,KEL361,8/28/19,,,,,,,,
ED-WP-4,Wing Punch,Eidolon dupreanum,raw,KEL366,8/28/19,,,,,,,,
ED-WP-4,Wing Punch,Eidolon dupreanum,raw,KEL367,8/28/19,,,,,,,,
ED-WP-4,Wing Punch,Eidolon dupreanum,raw,KEL368,8/28/19,,,,,,,,
ED-RNA-BLD-5,Whole Blood,Eidolon dupreanum,RNA-protect,KEL361,8/28/19,,,,,,,,
ED-RNA-BLD-5,Whole Blood,Eidolon dupreanum,RNA-protect,KEL366,8/28/19,,,,,,,,
ED-RNA-BLD-5,Whole Blood,Eidolon dupreanum,RNA-protect,KEL367,8/28/19,,,,,,,,
ED-RNA-BLD-5,Whole Blood,Eidolon dupreanum,RNA-protect,KEL368,8/28/19,,,,,,,,
ED-PEL-B-3,Blood Pellet B,Eidolon dupreanum,raw,KEL361,8/28/19,,,,,,,,
ED-PEL-B-3,Blood Pellet B,Eidolon dupreanum,raw,KEL366,8/28/19,,,,,,,,
ED-PEL-B-3,Blood Pellet B,Eidolon dupreanum,raw,KEL367,8/28/19,,,,,,,,
ED-PEL-B-3,Blood Pellet B,Eidolon dupreanum,raw,KEL368,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ467,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ468,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ469,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ470,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ471,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ472,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ473,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ474,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ475,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ476,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ477,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ479,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ480,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ481,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ482,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ483,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ484,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ485,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ486,8/28/19,,,,,,,,
RM-WP-5,Wing Punch,Rousettus madagascariensis,raw,MIZ487,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ467,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ468,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ469,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ470,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ471,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ472,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ473,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ474,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ475,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ476,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ477,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ479,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ480,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ481,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ482,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ483,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ484,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ485,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ486,8/28/19,,,,,,,,
RM-PEL-B-4,Blood Pellet B,Rousettus madagascariensis,raw,MIZ487,8/28/19,,,,,,,,
ED-EDTA-PLAS-2,Plasma,Eidolon dupreanum,EDTA,KEL361,8/28/19,,,,,,,,
ED-EDTA-PLAS-2,Plasma,Eidolon dupreanum,EDTA,KEL366,8/28/19,,,,,,,,
ED-EDTA-PLAS-2,Plasma,Eidolon dupreanum,EDTA,KEL367,8/28/19,,,,,,,,
ED-EDTA-PLAS-2,Plasma,Eidolon dupreanum,EDTA,KEL368,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ467,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ468,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ469,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ470,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ471,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ472,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ473,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ475,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ477,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ479,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ480,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ481,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ482,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ486,8/28/19,,,,,,,,
RM-EDTA-PLAS-2,Plasma,Rousettus madagascariensis,EDTA,MIZ487,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ467,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ468,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ469,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ470,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ471,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ472,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ473,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ474,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ475,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ476,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ477,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ479,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ480,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ481,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ482,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ483,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ484,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ485,8/28/19,,,,,,,,
RM-THR-4,Throat,Rousettus madagascariensis,UTM,MIZ486,8/28/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ487,8/28/19,,,,,,,,
ED-THR-4,Throat,Eidolon dupreanum,UTM,KEL361,8/28/19,,,,,,,,
ED-THR-4,Throat,Eidolon dupreanum,UTM,KEL366,8/28/19,,,,,,,,
ED-THR-4,Throat,Eidolon dupreanum,UTM,KEL367,8/28/19,,,,,,,,
ED-THR-4,Throat,Eidolon dupreanum,UTM,KEL368,8/28/19,,,,,,,,
ED-EDTA-PEL-2,Blood Pellet,Eidolon dupreanum,EDTA,KEL361,8/28/19,,,,,,,,
ED-EDTA-PEL-2,Blood Pellet,Eidolon dupreanum,EDTA,KEL366,8/28/19,,,,,,,,
ED-EDTA-PEL-2,Blood Pellet,Eidolon dupreanum,EDTA,KEL367,8/28/19,,,,,,,,
ED-EDTA-PEL-2,Blood Pellet,Eidolon dupreanum,EDTA,KEL368,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ467,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ468,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ469,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ470,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ471,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ472,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ473,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ475,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ477,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ479,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ480,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ481,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ482,8/28/19,,,,,,,,
RM-EDTA-PEL-2,Blood Pellet,Rousettus madagascariensis,EDTA,MIZ486,8/28/19,,,,,,,,
RM-EDTA-PEL-3,Plasma,Rousettus madagascariensis,EDTA,MIZ487,8/28/19,,,,,,,,
ED-SER-A-4,Serum A,Eidolon dupreanum,raw,KEL361,8/28/19,,,,,,,,
ED-SER-A-4,Serum A,Eidolon dupreanum,raw,KEL366,8/28/19,,,,,,,,
ED-SER-A-4,Serum A,Eidolon dupreanum,raw,KEL367,8/28/19,,,,,,,,
ED-SER-A-4,Serum A,Eidolon dupreanum,raw,KEL368,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ467,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ468,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ469,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ470,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ471,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ472,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ473,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ475,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ477,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ479,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ480,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ481,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ482,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ486,8/28/19,,,,,,,,
RM-SER-A-4,Serum A,Rousettus madagascariensis,raw,MIZ487,8/28/19,,,,,,,,
ED-SER-B-4,Serum B,Eidolon dupreanum,raw,KEL361,8/28/19,,,,,,,,
ED-SER-B-4,Serum B,Eidolon dupreanum,raw,KEL366,8/28/19,,,,,,,,
ED-SER-B-4,Serum B,Eidolon dupreanum,raw,KEL367,8/28/19,,,,,,,,
ED-SER-B-4,Serum B,Eidolon dupreanum,raw,KEL368,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ467,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ468,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ469,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ470,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ471,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ472,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ473,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ475,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ477,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ479,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ480,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ481,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ482,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ486,8/28/19,,,,,,,,
RM-SER-B-4,Serum B,Rousettus madagascariensis,raw,MIZ487,8/28/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL361,8/28/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL366,8/28/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL367,8/28/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL368,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ467,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ468,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ469,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ470,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ471,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ472,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ473,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ475,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ477,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ479,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ480,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ481,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ482,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ486,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ487,8/28/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ488,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ489,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ490,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ491,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ492,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ493,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ494,9/22/19,Looks like we did this bat ID twice?,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ494,9/22/19,Looks like we did this bat ID twice?,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ495,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ496,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ497,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ498,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ499,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ500,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ501,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ502,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ503,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ504,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ505,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ506,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ507,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ508,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ509,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ510,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ511,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ512,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ513,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ516,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ517,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ518,9/22/19,,,,,,,,
RM-FEC-2,Feces,Rousettus madagascariensis,UTM,MIZ519,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL369,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL370,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL371,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL372,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL373,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL374,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL375,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL376,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL377,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL378,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL379,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL380,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL381,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL382,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL383,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL384,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL385,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL386,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL387,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL388,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL389,9/22/19,,,,,,,,
ED-FEC-4,Feces,Eidolon dupreanum,UTM,KEL390,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ488,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ489,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ490,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ491,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ492,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ493,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ494,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ494,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ495,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ496,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ497,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ498,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ499,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ500,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ501,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ502,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ503,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ504,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ505,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ506,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ507,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ508,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ509,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ510,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ511,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ512,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ513,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ516,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ517,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ518,9/22/19,,,,,,,,
RM-THR-5,Throat,Rousettus madagascariensis,UTM,MIZ519,9/22/19,,,,,,,,
RM-THR-5,Throat,Eidolon dupreanum,UTM,KEL369,9/22/19,,,,,,,,
